concept_id,concept_code,concept_name,vocabulary_id,fluid,category
43270781,OMOP569275,1000 ML Glucose 0.05 MG/ML / Magnesium Chloride 0.0003 MG/ML / Potassium Chloride 0.00037 MG/ML / Sodium Acetate Trihydrate 0.00368 MG/ML / Sodium Chloride 0.00526 MG/ML / Sodium gluconate 0.00502 MG/ML Injection [Plasma-Lyte R] Box of 12,RxNorm Extension,plasmalyte,balanced
2902672,OMOP5119525,1000 ML glucose 0.05 MG/ML / magnesium chloride 0.3 MG/ML / potassium chloride 0.00037 MG/ML / sodium acetate 0.00368 MG/ML / sodium chloride 0.00526 MG/ML / sodium gluconate 0.00502 MG/ML Injection [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
2902670,OMOP5119524,1000 ML glucose 0.05 MG/ML / magnesium chloride 0.3 MG/ML / potassium chloride 0.00037 MG/ML / sodium acetate 0.00368 MG/ML / sodium chloride 0.00526 MG/ML / sodium gluconate 0.00502 MG/ML Injection [Plasma-Lyte R] Box of 12,RxNorm Extension,plasmalyte,balanced
42479920,OMOP416722,1000 ML Glucose 50 MG/ML Injectable Solution [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
42478683,OMOP416724,1000 ML Glucose 50 MG/ML Injectable Solution [Plasma-lyte] Box of 1,RxNorm Extension,plasmalyte,balanced
42482316,OMOP416726,1000 ML Glucose 50 MG/ML Injectable Solution [Plasma-lyte] Box of 10,RxNorm Extension,plasmalyte,balanced
42482334,OMOP416727,1000 ML Glucose 50 MG/ML Injectable Solution [Plasma-lyte] Box of 10 by Baxter,RxNorm Extension,plasmalyte,balanced
42478838,OMOP416725,1000 ML Glucose 50 MG/ML Injectable Solution [Plasma-lyte] Box of 1 by Baxter,RxNorm Extension,plasmalyte,balanced
42482879,OMOP416723,1000 ML Glucose 50 MG/ML Injectable Solution [Plasma-lyte] by Baxter,RxNorm Extension,plasmalyte,balanced
2902681,OMOP5119533,1000 ML glucose 50 MG/ML / magnesium chloride 0.3 MG/ML / potassium chloride 0.379 MG/ML / sodium acetate 3.65 MG/ML / sodium chloride 5.26 MG/ML / sodium gluconate 5.02 MG/ML Injection [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
2902680,OMOP5119532,1000 ML glucose 50 MG/ML / magnesium chloride 0.3 MG/ML / potassium chloride 0.379 MG/ML / sodium acetate 3.65 MG/ML / sodium chloride 5.26 MG/ML / sodium gluconate 5.02 MG/ML Injection [Plasma-Lyte R] Box of 12,RxNorm Extension,plasmalyte,balanced
2902635,OMOP5119490,1000 ML magnesium chloride 0.0003 MG/ML / potassium chloride 0.00037 MG/ML / sodium acetate 0.00368 MG/ML / sodium chloride 0.00526 MG/ML / sodium gluconate 0.00502 MG/ML Injection [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
43287123,OMOP569333,1000 ML Magnesium Chloride 0.0003 MG/ML / Potassium Chloride 0.00037 MG/ML / Sodium Acetate Trihydrate 0.00368 MG/ML / Sodium Chloride 0.00526 MG/ML / Sodium gluconate 0.00502 MG/ML Injection [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
2902632,OMOP5119487,1000 ML magnesium chloride 0.3 MG/ML / potassium chloride 0.00037 MG/ML / sodium acetate 0.00368 MG/ML / sodium chloride 0.00526 MG/ML / sodium gluconate 0.00502 MG/ML Injection [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
2902633,OMOP5119488,1000 ML magnesium chloride 0.3 MG/ML / potassium chloride 0.00037 MG/ML / sodium acetate 0.00368 MG/ML / sodium chloride 0.00526 MG/ML / sodium gluconate 0.00502 MG/ML Injection [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
2902637,OMOP5119492,1000 ML magnesium chloride 0.3 MG/ML / potassium chloride 0.379 MG/ML / sodium acetate 3.65 MG/ML / sodium chloride 5.26 MG/ML / sodium gluconate 5.02 MG/ML Injection [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
42918221,OMOP4645105,1000 ML Magnesium Chloride 0.3 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Acetate 3.9 MG/ML / Sodium Chloride 5.26 MG/ML / ... Injectable Solution [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
35416246,OMOP1149831,1000 ML Magnesium Chloride 0.3 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Acetate Trihydrate 3.4 MG/ML / Sodium Chloride 5.26 MG/ML / Sodium gluconate 5.02 MG/ML Prefilled Syringe [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
35416198,OMOP1149783,1000 ML Magnesium Chloride 0.3 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Acetate Trihydrate 3.4 MG/ML / Sodium Chloride 5.26 MG/ML / Sodium gluconate 5.02 MG/ML Prefilled Syringe [Plasma-lyte] Box of 10,RxNorm Extension,plasmalyte,balanced
35416234,OMOP1149819,1000 ML Magnesium Chloride 0.3 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Acetate Trihydrate 3.4 MG/ML / Sodium Chloride 5.26 MG/ML / Sodium gluconate 5.02 MG/ML Prefilled Syringe [Plasma-lyte] Box of 10 by Baxter,RxNorm Extension,plasmalyte,balanced
44135116,OMOP1129747,100 ML Magnesium Chloride 0.3 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Acetate 3.9 MG/ML / Sodium Chloride 5.26 MG/ML / Sodium gluconate 5.02 MG/ML Injection [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
44134834,OMOP1129465,100 ML Magnesium Chloride 0.3 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Acetate 3.9 MG/ML / Sodium Chloride 5.26 MG/ML / Sodium gluconate 5.02 MG/ML Injection [Plasmalyte A],RxNorm Extension,plasmalyte,balanced
44135414,OMOP1130045,100 ML Magnesium Chloride 0.3 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Acetate 3.9 MG/ML / Sodium Chloride 5.26 MG/ML / Sodium gluconate 5.02 MG/ML Injection [Plasmalyte A] by Baxter,RxNorm Extension,plasmalyte,balanced
44135144,OMOP1129775,100 ML Magnesium Chloride 0.3 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Acetate 3.9 MG/ML / Sodium Chloride 5.26 MG/ML / Sodium gluconate 5.02 MG/ML Injection [Plasma-lyte] by Baxter,RxNorm Extension,plasmalyte,balanced
21037772,OMOP289028,1 ML Glucose 50000000 MG/ML / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride / Sodium gluconate Injectable Solution [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
21067256,OMOP289030,1 ML Glucose 50000000 MG/ML / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride / Sodium gluconate Injectable Solution [Plasma-lyte] Box of 1,RxNorm Extension,plasmalyte,balanced
21037773,OMOP289032,1 ML Glucose 50000000 MG/ML / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride / Sodium gluconate Injectable Solution [Plasma-lyte] Box of 10,RxNorm Extension,plasmalyte,balanced
21155677,OMOP289033,1 ML Glucose 50000000 MG/ML / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride / Sodium gluconate Injectable Solution [Plasma-lyte] Box of 10 by Baxter Healthcare,RxNorm Extension,plasmalyte,balanced
21155676,OMOP289031,1 ML Glucose 50000000 MG/ML / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride / Sodium gluconate Injectable Solution [Plasma-lyte] Box of 1 by Baxter Healthcare,RxNorm Extension,plasmalyte,balanced
21096646,OMOP289029,1 ML Glucose 50000000 MG/ML / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride / Sodium gluconate Injectable Solution [Plasma-lyte] by Baxter Healthcare,RxNorm Extension,plasmalyte,balanced
43220431,OMOP431180,500 ML Calcium Gluconate 1 MG/ML / Glucose 50 MG/ML / Potassium Chloride 1.5 MG/ML / Sodium Chloride 2 MG/ML Prefilled Syringe [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
43143505,OMOP431181,500 ML Calcium Gluconate 1 MG/ML / Glucose 50 MG/ML / Potassium Chloride 1.5 MG/ML / Sodium Chloride 2 MG/ML Prefilled Syringe [Plasma-lyte] Box of 1,RxNorm Extension,plasmalyte,balanced
43176654,OMOP431183,500 ML Calcium Gluconate 1 MG/ML / Glucose 50 MG/ML / Potassium Chloride 1.5 MG/ML / Sodium Chloride 2 MG/ML Prefilled Syringe [Plasma-lyte] Box of 1 by Baxter,RxNorm Extension,plasmalyte,balanced
2907362,OMOP5124117,500 ML magnesium chloride 0.3 MG/ML / potassium chloride 0.379 MG/ML / sodium acetate 3.65 MG/ML / sodium chloride 5.26 MG/ML / sodium gluconate 5.02 MG/ML Injection [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
2907361,OMOP5124116,500 ML magnesium chloride 0.3 MG/ML / potassium chloride 0.379 MG/ML / sodium acetate 3.65 MG/ML / sodium chloride 5.26 MG/ML / sodium gluconate 5.02 MG/ML Injection [Plasma-Lyte R] Box of 18,RxNorm Extension,plasmalyte,balanced
43265209,OMOP568899,500 ML Magnesium Chloride 0.3 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Acetate Trihydrate 3.4 MG/ML / Sodium Chloride 5.26 MG/ML / Sodium gluconate 5.02 MG/ML Injection [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
43287056,OMOP568901,500 ML Magnesium Chloride 0.3 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Acetate Trihydrate 3.4 MG/ML / Sodium Chloride 5.26 MG/ML / Sodium gluconate 5.02 MG/ML Injection [Plasma-Lyte R] Box of 18,RxNorm Extension,plasmalyte,balanced
2907356,OMOP5124111,500 ML magnesium chloride 0.6 MG/ML / potassium chloride 0.379 MG/ML / sodium acetate 3.65 MG/ML / sodium chloride 5.26 MG/ML / sodium gluconate 5.02 MG/ML Injection [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
2907358,OMOP5124113,500 ML magnesium chloride 0.6 MG/ML / potassium chloride 0.379 MG/ML / sodium acetate 3.65 MG/ML / sodium chloride 5.26 MG/ML / sodium gluconate 5.02 MG/ML Injection [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
2907357,OMOP5124112,500 ML magnesium chloride 0.6 MG/ML / potassium chloride 0.379 MG/ML / sodium acetate 3.65 MG/ML / sodium chloride 5.26 MG/ML / sodium gluconate 5.02 MG/ML Injection [Plasma-Lyte R] Box of 18,RxNorm Extension,plasmalyte,balanced
43187586,OMOP431138,500 ML Magnesium Chloride 0.6 MG/ML / Potassium Chloride 0.74 MG/ML / Sodium Acetate Trihydrate 7.36 MG/ML / Sodium Chloride 11.1 MG/ML / Sodium gluconate 10 MG/ML Prefilled Syringe [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
43165622,OMOP431139,500 ML Magnesium Chloride 0.6 MG/ML / Potassium Chloride 0.74 MG/ML / Sodium Acetate Trihydrate 7.36 MG/ML / Sodium Chloride 11.1 MG/ML / Sodium gluconate 10 MG/ML Prefilled Syringe [Plasma-lyte] Box of 20,RxNorm Extension,plasmalyte,balanced
43176647,OMOP431140,500 ML Magnesium Chloride 0.6 MG/ML / Potassium Chloride 0.74 MG/ML / Sodium Acetate Trihydrate 7.36 MG/ML / Sodium Chloride 11.1 MG/ML / Sodium gluconate 10 MG/ML Prefilled Syringe [Plasma-lyte] Box of 20 by Baxter,RxNorm Extension,plasmalyte,balanced
40005823,211543,Acetate 0.016 MEQ/ML / Chloride Ion 0.04 MEQ/ML / Glucose 50 MG/ML / Magnesium 0.003 MEQ/ML / Potassium 0.013 MEQ/ML / Sodium 0.04 MEQ/ML Injectable Solution [Plasma-Lyte and 5% Dextrose],RxNorm,plasmalyte,balanced
40104158,571913,Acetate 0.016 MEQ/ML / Chloride Ion 0.04 MEQ/ML / Glucose 50 MG/ML / Magnesium 0.003 MEQ/ML / Potassium 0.013 MEQ/ML / Sodium 0.04 MEQ/ML [Plasma-Lyte and 5% Dextrose],RxNorm,plasmalyte,balanced
40005824,204993,Acetate 0.016 MEQ/ML / Chloride Ion 0.04 MEQ/ML / Magnesium 0.003 MEQ/ML / Potassium 0.013 MEQ/ML / Sodium 0.04 MEQ/ML Injectable Solution [Plasma-Lyte 56],RxNorm,plasmalyte,balanced
40104160,566258,Acetate 0.016 MEQ/ML / Chloride Ion 0.04 MEQ/ML / Magnesium 0.003 MEQ/ML / Potassium 0.013 MEQ/ML / Sodium 0.04 MEQ/ML [Plasma-Lyte 56],RxNorm,plasmalyte,balanced
40005841,312459,Acetate 0.027 MEQ/ML / Chloride Ion 0.098 MEQ/ML / gluconate 0.023 MEQ/ML / Magnesium 0.003 MEQ/ML / Potassium 0.005 MEQ/ML / Sodium 0.14 MEQ/ML Injectable Solution [Plasma-lyte 148],RxNorm,plasmalyte,balanced
40005840,260598,Acetate 0.027 MEQ/ML / Chloride Ion 0.098 MEQ/ML / gluconate 0.023 MEQ/ML / Magnesium 0.003 MEQ/ML / Potassium 0.005 MEQ/ML / Sodium 0.14 MEQ/ML Injectable Solution [Plasma-Lyte A PH-7.4],RxNorm,plasmalyte,balanced
40104178,575165,Acetate 0.027 MEQ/ML / Chloride Ion 0.098 MEQ/ML / gluconate 0.023 MEQ/ML / Magnesium 0.003 MEQ/ML / Potassium 0.005 MEQ/ML / Sodium 0.14 MEQ/ML [Plasma-lyte 148],RxNorm,plasmalyte,balanced
40104177,574293,Acetate 0.027 MEQ/ML / Chloride Ion 0.098 MEQ/ML / gluconate 0.023 MEQ/ML / Magnesium 0.003 MEQ/ML / Potassium 0.005 MEQ/ML / Sodium 0.14 MEQ/ML [Plasma-Lyte A PH-7.4],RxNorm,plasmalyte,balanced
40005819,362871,Acetate / Chloride Ion / Glucose / Magnesium / Potassium / Sodium Injectable Solution [Plasma-Lyte and 5% Dextrose],RxNorm,plasmalyte,balanced
40243486,1189673,calcium chloride 0.005 MEQ/ML / glucose 50 MG/ML / magnesium chloride 0.00148 MEQ/ML / potassium chloride 0.016 MEQ/ML / sodium acetate 0.0118 MEQ/ML / sodium chloride 0.016 MEQ/ML / sodium lactate 0.0123 MEQ/ML Injectable Solution [Plasma-Lyte M in 5...,RxNorm,plasmalyte,balanced
19131425,801911,Calcium Chloride 0.005 MEQ/ML / Glucose 50 MG/ML / Magnesium Chloride 0.00148 MEQ/ML / Potassium Chloride 0.016 MEQ/ML / Sodium Acetate 0.0118 MEQ/ML / Sodium Chloride 0.016 MEQ/ML / Sodium Lactate 0.0123 MEQ/ML Injectable Solution [Plasma-Lyte M in 5% D,RxNorm,plasmalyte,balanced
40243487,1189670,calcium chloride 0.005 MEQ/ML / glucose 50 MG/ML / magnesium chloride 0.00148 MEQ/ML / potassium chloride 0.016 MEQ/ML / sodium acetate 0.0118 MEQ/ML / sodium chloride 0.016 MEQ/ML / sodium lactate 0.0123 MEQ/ML [Plasma-Lyte M in 5 % Dextrose],RxNorm,plasmalyte,balanced
19131424,801909,Calcium Chloride 0.005 MEQ/ML / Glucose 50 MG/ML / Magnesium Chloride 0.00148 MEQ/ML / Potassium Chloride 0.016 MEQ/ML / Sodium Acetate 0.0118 MEQ/ML / Sodium Chloride 0.016 MEQ/ML / Sodium Lactate 0.0123 MEQ/ML [Plasma-Lyte M in 5% Dextrose],RxNorm,plasmalyte,balanced
40243488,1189683,calcium chloride 0.005 MEQ/ML / glucose 50 MG/ML / magnesium chloride 0.0015 MEQ/ML / potassium chloride 0.01 MEQ/ML / sodium acetate 0.0471 MEQ/ML / sodium chloride 0.0848 MEQ/ML / sodium lactate 0.008 MEQ/ML Injectable Solution [Plasma-Lyte R in 5 %...,RxNorm,plasmalyte,balanced
19131417,801885,Calcium Chloride 0.005 MEQ/ML / Glucose 50 MG/ML / Magnesium Chloride 0.0015 MEQ/ML / Potassium Chloride 0.01 MEQ/ML / Sodium Acetate 0.0471 MEQ/ML / Sodium Chloride 0.0848 MEQ/ML / Sodium Lactate 0.008 MEQ/ML Injectable Solution [Plasma-Lyte R in 5% Dex,RxNorm,plasmalyte,balanced
40243489,1189680,calcium chloride 0.005 MEQ/ML / glucose 50 MG/ML / magnesium chloride 0.0015 MEQ/ML / potassium chloride 0.01 MEQ/ML / sodium acetate 0.0471 MEQ/ML / sodium chloride 0.0848 MEQ/ML / sodium lactate 0.008 MEQ/ML [Plasma-Lyte R in 5 % Dextrose],RxNorm,plasmalyte,balanced
19131416,801883,Calcium Chloride 0.005 MEQ/ML / Glucose 50 MG/ML / Magnesium Chloride 0.0015 MEQ/ML / Potassium Chloride 0.01 MEQ/ML / Sodium Acetate 0.0471 MEQ/ML / Sodium Chloride 0.0848 MEQ/ML / Sodium Lactate 0.008 MEQ/ML [Plasma-Lyte R in 5% Dextrose],RxNorm,plasmalyte,balanced
19131195,801391,calcium chloride 0.005 MEQ/ML / magnesium chloride 0.0015 MEQ/ML / potassium chloride 0.01 MEQ/ML / sodium acetate 0.0471 MEQ/ML / sodium chloride 0.0848 MEQ/ML / sodium lactate 0.008 MEQ/ML Injectable Solution [Plasma-Lyte R],RxNorm,plasmalyte,balanced
19131194,801389,calcium chloride 0.005 MEQ/ML / magnesium chloride 0.0015 MEQ/ML / potassium chloride 0.01 MEQ/ML / sodium acetate 0.0471 MEQ/ML / sodium chloride 0.0848 MEQ/ML / sodium lactate 0.008 MEQ/ML [Plasma-Lyte R],RxNorm,plasmalyte,balanced
40243507,1189671,calcium chloride / glucose / lactate / magnesium chloride / potassium chloride / sodium acetate / sodium chloride Injectable Solution [Plasma-Lyte M in 5 % Dextrose],RxNorm,plasmalyte,balanced
40166940,875823,Calcium Chloride / Glucose / Lactate / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride Injectable Solution [Plasma-Lyte M in 5% Dextrose],RxNorm,plasmalyte,balanced
40243508,1189681,calcium chloride / glucose / lactate / magnesium chloride / potassium chloride / sodium acetate / sodium chloride Injectable Solution [Plasma-Lyte R in 5 % Dextrose],RxNorm,plasmalyte,balanced
40166941,875822,Calcium Chloride / Glucose / Lactate / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride Injectable Solution [Plasma-Lyte R in 5% Dextrose],RxNorm,plasmalyte,balanced
40151780,801910,Calcium Chloride / Glucose / Lactic acid / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride Injectable Solution [Plasma-Lyte M in 5% Dextrose],RxNorm,plasmalyte,balanced
40151781,801884,Calcium Chloride / Glucose / Lactic acid / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride Injectable Solution [Plasma-Lyte R in 5% Dextrose],RxNorm,plasmalyte,balanced
40166952,875819,calcium chloride / lactate / magnesium chloride / potassium chloride / sodium acetate / sodium chloride Injectable Solution [Plasma-Lyte R],RxNorm,plasmalyte,balanced
40151791,801390,Calcium Chloride / Lactic acid / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride Injectable Solution [Plasma-Lyte R],RxNorm,plasmalyte,balanced
43178101,OMOP432703,Calcium Gluconate 1 MG/ML / Glucose 50 MG/ML / Potassium Chloride 1.5 MG/ML / Sodium Chloride 2 MG/ML [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
43200061,OMOP432707,Calcium Gluconate 1 MG/ML / Glucose 50 MG/ML / Potassium Chloride 1.5 MG/ML / Sodium Chloride 2 MG/ML Prefilled Syringe [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
43144911,OMOP432708,Calcium Gluconate 1 MG/ML / Glucose 50 MG/ML / Potassium Chloride 1.5 MG/ML / Sodium Chloride 2 MG/ML Prefilled Syringe [Plasma-lyte] Box of 1,RxNorm Extension,plasmalyte,balanced
43200059,OMOP432701,Calcium Gluconate / Glucose / Potassium Chloride / Sodium Chloride Prefilled Syringe [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
43261250,OMOP533463,Glucose 0.05 MG/ML / magnesium acetate 0.00032 MG/ML / Potassium Acetate 0.00128 MG/ML / Sodium Chloride 0.00234 MG/ML Injection [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
43514885,OMOP2802000,Glucose 0.05 MG/ML / magnesium acetate 0.00032 MG/ML / Potassium Acetate 0.00128 MG/ML / Sodium Chloride 0.00234 MG/ML Injection [Plasma-lyte] Box of 1,RxNorm Extension,plasmalyte,balanced
43272213,OMOP533464,Glucose 0.05 MG/ML / magnesium acetate 0.00032 MG/ML / Potassium Acetate 0.00128 MG/ML / Sodium Chloride 0.00234 MG/ML Injection [Plasma-lyte] Box of 12,RxNorm Extension,plasmalyte,balanced
43272212,OMOP533459,Glucose 0.05 MG/ML / magnesium acetate 0.00032 MG/ML / Potassium Acetate 0.00128 MG/ML / Sodium Chloride 0.00234 MG/ML [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
2936682,OMOP5153391,glucose 0.05 MG/ML / magnesium chloride 0.0003 MG/ML / potassium chloride 0.00037 MG/ML / sodium acetate 0.00368 MG/ML / sodium chloride 0.00526 MG/ML / sodium gluconate 0.00502 MG/ML Injection [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
2936681,OMOP5153390,glucose 0.05 MG/ML / magnesium chloride 0.0003 MG/ML / potassium chloride 0.00037 MG/ML / sodium acetate 0.00368 MG/ML / sodium chloride 0.00526 MG/ML / sodium gluconate 0.00502 MG/ML Injection [Plasma-Lyte R] Box of 12,RxNorm Extension,plasmalyte,balanced
2936685,OMOP5153394,glucose 0.05 MG/ML / magnesium chloride 0.0003 MG/ML / potassium chloride 0.00037 MG/ML / sodium acetate 0.00368 MG/ML / sodium chloride 0.00526 MG/ML / sodium gluconate 0.00502 MG/ML [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
43283006,OMOP533404,Glucose 0.05 MG/ML / Magnesium Chloride 0.0003 MG/ML / Potassium Chloride 0.00037 MG/ML / Sodium Acetate Trihydrate 0.00368 MG/ML / Sodium Chloride 0.00526 MG/ML / Sodium gluconate 0.00502 MG/ML Injection [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
43288452,OMOP533405,Glucose 0.05 MG/ML / Magnesium Chloride 0.0003 MG/ML / Potassium Chloride 0.00037 MG/ML / Sodium Acetate Trihydrate 0.00368 MG/ML / Sodium Chloride 0.00526 MG/ML / Sodium gluconate 0.00502 MG/ML Injection [Plasma-Lyte R] Box of 12,RxNorm Extension,plasmalyte,balanced
43272205,OMOP533400,Glucose 0.05 MG/ML / Magnesium Chloride 0.0003 MG/ML / Potassium Chloride 0.00037 MG/ML / Sodium Acetate Trihydrate 0.00368 MG/ML / Sodium Chloride 0.00526 MG/ML / Sodium gluconate 0.00502 MG/ML [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
2936675,OMOP5153386,glucose 0.05 MG/ML / magnesium chloride 0.3 MG/ML / potassium chloride 0.00037 MG/ML / sodium acetate 0.00368 MG/ML / sodium chloride 0.00526 MG/ML / sodium gluconate 0.00502 MG/ML Injection [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
2936674,OMOP5153385,glucose 0.05 MG/ML / magnesium chloride 0.3 MG/ML / potassium chloride 0.00037 MG/ML / sodium acetate 0.00368 MG/ML / sodium chloride 0.00526 MG/ML / sodium gluconate 0.00502 MG/ML Injection [Plasma-Lyte R] Box of 12,RxNorm Extension,plasmalyte,balanced
2936679,OMOP5153389,glucose 0.05 MG/ML / magnesium chloride 0.3 MG/ML / potassium chloride 0.00037 MG/ML / sodium acetate 0.00368 MG/ML / sodium chloride 0.00526 MG/ML / sodium gluconate 0.00502 MG/ML [Plasma-Lyte R],RxNorm Extension,plasmalyte,balanced
21089564,OMOP365694,Glucose 50000000 MG/ML / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride / Sodium gluconate Injectable Solution [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
21050329,OMOP365701,Glucose 50000000 MG/ML / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride / Sodium gluconate Injectable Solution [Plasma-lyte] Box of 1,RxNorm Extension,plasmalyte,balanced
21070110,OMOP365708,Glucose 50000000 MG/ML / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride / Sodium gluconate Injectable Solution [Plasma-lyte] Box of 10,RxNorm Extension,plasmalyte,balanced
21050328,OMOP365669,Glucose 50000000 MG/ML / Magnesium Chloride / Potassium Chloride / Sodium Acetate / Sodium Chloride / Sodium gluconate [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
42481790,OMOP420455,Glucose 50 MG/ML Injectable Solution [Plasma-lyte],RxNorm Extension,plasmalyte,balanced
42481181,OMOP420456,Glucose 50 MG/ML Injectable Solution [Plasma-lyte] Box of 1,RxNorm Extension,plasmalyte,balanced
42479411,OMOP420457,Glucose 50 MG/ML Injectable Solution [Plasma-lyte] Box of 10,RxNorm Extension,plasmalyte,balanced
40243926,1189668,glucose 50 MG/ML / magnesium acetate 0.0015 MEQ/ML / potassium acetate 0.013 MEQ/ML / sodium chloride 0.04 MEQ/ML Injectable Solution [Plasma-Lyte 56 in 5 % Dextrose],RxNorm,plasmalyte,balanced
